percentile,word,translation
0, , 
10,avez,[get;have;hold;own;possess;stock]
0, , 
14,confiance,[belief;certitude;confidence;face;faith;reliance;trust]
0, , 
2,en,[at;during;in;into;of;thereof;to]
0, , 
6,moi,[ego;i;me;us]
0,.,.
0,"
","
"
0,"
","
"
1,Le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,",",","
0, , 
2,une,[a;an;one]
0, , 
7,fois,[time;times]
0, , 
3,sur,[about;across;after;against;along;at;before;on;onto;over;to;upon;with]
0, , 
12,terre,[earth]
0,",",","
0, , 
11,fut,[barrel;bole;cask;shaft;stock;trunk;was]
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
29,surpris,[agape;startled;surprised]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
4,ne,[born;not]
0, , 
7,voir,[be able to see;behold;conceive;imagine;look;see;sight;spy;take notice;vide;view;watch]
0, , 
8,personne,[anybody;anyone;man;no one;nobody;none;person;personage;self]
0,.,.
0, , 
3,Il,[he;it]
0, , 
6,avait,[get;had;have;hold;own;possess;stock]
0, , 
7,déjà,[already;ever;previously;yet]
0, , 
13,peur,[fear]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
4,s',[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
5,être,[be;exist]
0, , 
41,trompé,[cheated;deceived;injured]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
23,planète,[planet]
0,",",","
0, , 
6,quand,[when;whenever;wherever]
0, , 
2,un,[a;an;one]
0, , 
44,anneau,[coil;ring]
0, , 
19,couleur,[color;dish;suit]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
26,lune,[moon]
0, , 
100,remua,[stirred]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
1,le,[him;it;the]
0, , 
33,sable,[fettle;grit;grittiness;sand]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
8,Bonne,[good;housemaid]
0, , 
12,nuit,[darkness;night;night time]
0,",",","
0, , 
27,fit,[fit]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
5,tout,[all;all up;any;anything;entire;every;in all;most important;very;whole]
0, , 
25,hasard,[chance]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
8,Bonne,[good;housemaid]
0, , 
12,nuit,[darkness;night;night time]
0, , 
27,fit,[fit]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
3,Sur,[about;across;after;against;along;at;before;on;onto;over;to;upon;with]
0, , 
13,quelle,[what;which]
0, , 
23,planète,[planet]
0, , 
6,suis,[am]
0, , 
3,je,[i]
0, , 
28,tombé,[fall;grave;tomb;tombstone]
0,?,?
0, , 
55,demanda,[apply for;ask for;asked;beg;bid;call;call for;call on;charge;claim;crave;demand;desire;enquire;inquire;quest;request;require;seek;speak;want]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
3,Sur,[about;across;after;against;along;at;before;on;onto;over;to;upon;with]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
12,Terre,[earth]
0,",",","
0, , 
2,en,[at;during;in;into;of;thereof;to]
0, , 
17,Afrique,[africa]
0,",",","
0, , 
60,répondit,[answer;answer back;field;rejoin;replied;reply;respond;speak;write back]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
100,Ah!,[ah!]
0,...,...
3,Il,[he;it]
0, , 
4,n',[born;not]
4,y,[y]
0, , 
2,a,[at;by;in;to;upon;with]
0, , 
7,donc,[consequently;so;therefore;thus;whereof]
0, , 
8,personne,[anybody;anyone;man;no one;nobody;none;person;personage;self]
0, , 
3,sur,[about;across;after;against;along;at;before;on;onto;over;to;upon;with]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
12,Terre,[earth]
0,?,?
0,"
","
"
0,"
","
"
0,  ,  
8,Ici,[here;hither;over here]
0, , 
3,c',[it;that;this]
2,est,[east;eastern;is]
0, , 
1,le,[him;it;the]
0, , 
35,désert,[desert;emptiness;sands;wastes;wilderness]
0,.,.
0, , 
3,Il,[he;it]
0, , 
4,n',[born;not]
4,y,[y]
0, , 
2,a,[at;by;in;to;upon;with]
0, , 
8,personne,[anybody;anyone;man;no one;nobody;none;person;personage;self]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
1,les,[the;them]
0, , 
72,déserts,[desert;deserts;emptiness;sands;wastes;wilderness]
0,.,.
0, , 
1,La,[a;her;it;la;lah;the;there]
0, , 
12,Terre,[earth]
0, , 
2,est,[east;eastern;is]
0, , 
9,grande,[big;broad;full grown;good;goodly;great;high;large;loud;noble;roomy;spacious;substantial;tall;wide]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
1,Le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0, , 
4,s',[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
89,assit,[assit]
0, , 
3,sur,[about;across;after;against;along;at;before;on;onto;over;to;upon;with]
0, , 
2,une,[a;an;one]
0, , 
13,pierre,[rock ]
0, , 
1,et,[and]
0, , 
71,leva,[dismiss;get up;heave;hoist;hold up;leva;lever up;lift;prove;put up;put up with;raise;raise up;take up;thrust]
0, , 
1,les,[the;them]
0, , 
12,yeux,[bud;eye;eyes]
0, , 
9,vers,[about;across;after;around;at;line;poetry;rhyme;rime;to;toward;towards;verse]
0, , 
1,le,[him;it;the]
0, , 
19,ciel,[blue;heaven;sky]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
3,Je,[i]
0, , 
5,me,[me;myself]
0, , 
10,demande,[application;asked;bid;claim;counterclaim;demand;desire;instance;offer;request;requisition]
0,",",","
0, , 
6,dit,[said]
0, , 
3,il,[he;it]
0,",",","
0, , 
5,si,[as;b;if;si;so;such;that;whether]
0, , 
1,les,[the;them]
0, , 
27,étoiles,[blaze;principal;star;stars]
0, , 
5,sont,[are;be;exist]
0, , 
86,éclairées,[brighten;enlighten;illuminate;illumine;irradiate;light;light up;lighten;lit]
0, , 
12,afin,[in order to]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0, , 
16,chacun,[apiece;each;each and every;everybody;everyone]
0, , 
18,puisse,[can;may]
0, , 
2,un,[a;an;one]
0, , 
8,jour,[day;daytime]
0, , 
17,retrouver,[find;meet;recognize;recover;retrieve;run into;to regain;trace;track down]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
46,sienne,[his]
0,.,.
0, , 
15,Regarde,[concern;gaze;gory;look;look at;see;sight;view;watch]
0, , 
6,ma,[my]
0, , 
23,planète,[planet]
0,.,.
0, , 
4,Elle,[her;herself;it;she]
0, , 
2,est,[east;eastern;is]
0, , 
7,juste,[accurate;apposite;appropriate;aright;due;equitable;exact;fair;just;right;rightful;sound;straightforward;true]
0, , 
3,au,[at]
0, , 
12,dessus,[above]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
5,nous,[us;we]
0,...,...
0, , 
4,Mais,[although;but;only;probably;yet]
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
4,elle,[her;herself;it;she]
0, , 
2,est,[east;eastern;is]
0, , 
11,loin,[far]
0,!,!
0,"
","
"
0,"
","
"
0,  ,  
4,Elle,[her;herself;it;she]
0, , 
2,est,[east;eastern;is]
0, , 
12,belle,[beautiful]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0, , 
2,Que,[how;than;that;what;whether;which;whom]
0, , 
14,viens,[be;come;reach]
0, , 
4,tu,[thou;you]
0, , 
5,faire,[build;cook;do;draw up;go in for;handle;make;make up;perform;play;prepare;proffer;take;to do;transact;work]
0, , 
8,ici,[here;hither;over here]
0,?,?
0,"
","
"
0,"
","
"
0,  ,  
3,J',[i]
4,ai,[get;have;hold;own;possess;stock]
0, , 
2,des,[from;of the]
0, , 
25,difficultés,[difficulties;difficulty;hardness;problem;profoundness;quandary;stiffness;toughness;trouble]
0, , 
4,avec,[along;along with;to;together with;with]
0, , 
2,une,[a;an;one]
0, , 
34,fleur,[bloom;blossom;flower]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
12,Ah,[ah]
0,!,!
0, , 
27,fit,[fit]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
1,Et,[and]
0, , 
5,ils,[they;those]
0, , 
4,se,[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
0, , 
100,turent,[ture]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
6,Où,[or;that;where;whereabouts;wherein;whither]
0, , 
5,sont,[are;be;exist]
0, , 
1,les,[the;them]
0, , 
10,hommes,[mankind;manpower;men]
0,?,?
0, , 
64,reprit,[resumed]
0, , 
10,enfin,[after all;at last;finally;however;howsoever;that is to say]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,.,.
0, , 
4,On,[they;we;you]
0, , 
2,est,[east;eastern;is]
0, , 
2,un,[a;an;one]
0, , 
6,peu,[bit;few;little;no;not much;not very;sparsely]
0, , 
9,seul,[alone;bachelor;lone;lonely;lonesome;mere;only;only one;single;sole;unaccompanied;very]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
1,le,[him;it;the]
0, , 
35,désert,[desert;emptiness;sands;wastes;wilderness]
0,...,...
0,"
","
"
0,"
","
"
0,  ,  
4,On,[they;we;you]
0, , 
2,est,[east;eastern;is]
0, , 
9,seul,[alone;bachelor;lone;lonely;lonesome;mere;only;only one;single;sole;unaccompanied;very]
0, , 
6,aussi,[also;and;as;as well;likewise;so;such;that;then;too]
0, , 
7,chez,[among;amongst;at the house of;in;to]
0, , 
1,les,[the;them]
0, , 
10,hommes,[mankind;manpower;men]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
1,Le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0, , 
1,le,[him;it;the]
0, , 
69,regarda,[concern;gaze;gory;look;look at;looked at;see;sight;view;watch]
0, , 
13,longtemps,[a long time;for a long time;long-standing;longtime]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
4,Tu,[thou;you]
0, , 
8,es,[be;es;exist]
0, , 
2,un,[a;an;one]
0, , 
20,drôle,[amusing;comic;comical;droll;funny;rum]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
29,bête,[beast]
0,",",","
0, , 
6,lui,[he;her;him;it]
0, , 
6,dit,[said]
0, , 
3,il,[he;it]
0, , 
10,enfin,[after all;at last;finally;however;howsoever;that is to say]
0,",",","
0, , 
38,mince,[flimsy;skinny;slender;slight;slim;tenuous;thin;thinning;willowy]
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
2,un,[a;an;one]
0, , 
29,doigt,[digit;finger;forefinger]
0,...,...
0,"
","
"
0,"
","
"
0,  ,  
4,Mais,[although;but;only;probably;yet]
0, , 
3,je,[i]
0, , 
6,suis,[am]
0, , 
4,plus,[any;further;more;most;plus]
0, , 
29,puissant,[cogent;forceful;forcible;mighty;potent;powerful;stout;strong]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0, , 
1,le,[him;it;the]
0, , 
29,doigt,[digit;finger;forefinger]
0, , 
1,d',[at;by;from;of;off;out of;than;to;with]
2,un,[a;an;one]
0, , 
14,roi,[king]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
1,Le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0, , 
29,eut,[get;had;have;hold;own;possess;stock]
0, , 
2,un,[a;an;one]
0, , 
24,sourire,[flash;grin;smile]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
4,Tu,[thou;you]
0, , 
4,n',[born;not]
2,est,[east;eastern;is]
0, , 
2,pas,[foot;footstep;gage;gauge;move;not;pace;pitch;step;steps;tread]
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
29,puissant,[cogent;forceful;forcible;mighty;potent;powerful;stout;strong]
0,...,...
4,tu,[thou;you]
0, , 
4,n',[born;not]
8,as,[ace;as;wiz]
0, , 
5,même,[actual;alike;even;nay;same;selfsame;yet]
0, , 
2,pas,[foot;footstep;gage;gauge;move;not;pace;pitch;step;steps;tread]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
40,pattes,[claw;paws;sideboards;sideburns]
0,...,...
0, , 
4,tu,[thou;you]
0, , 
4,ne,[born;not]
0, , 
9,peux,[can;may]
0, , 
5,même,[actual;alike;even;nay;same;selfsame;yet]
0, , 
2,pas,[foot;footstep;gage;gauge;move;not;pace;pitch;step;steps;tread]
0, , 
37,voyager,[cruise;fare;go;hike;journey;leave;move about;peregrinate;to travel;tour;travel;voyage]
0,...,...
0,"
","
"
0,"
","
"
0,  ,  
3,Je,[i]
0, , 
8,puis,[then]
0, , 
7,t',[thee;thyself;you;yourself]
41,emporter,[carry;carry away;carry off;carry out;sweep;take;take away;to take with]
0, , 
4,plus,[any;further;more;most;plus]
0, , 
11,loin,[far]
0, , 
2,qu',[how;than;that;what;whether;which;whom]
2,un,[a;an;one]
0, , 
32,navire,[boat;keel;ship;vessel]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
3,Il,[he;it]
0, , 
4,s',[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
100,enroula,[rolled up]
0, , 
14,autour,[around;goshawk;round]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
50,cheville,[ankle;peg]
0, , 
3,du,[due;of;owing]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,",",","
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
2,un,[a;an;one]
0, , 
48,bracelet,[armlet;bangle;bracelet;strap;wristband;wristlet]
0, , 
1,d',[at;by;from;of;off;out of;than;to;with]
12,or,[gold]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
9,Celui,[he;him;that;that's why i wrote to you]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0, , 
3,je,[i]
0, , 
20,touche,[bite;dab;fingerboard;hit;key;look;note;strike;stroke;touch]
0,",",","
0, , 
3,je,[i]
0, , 
34,rends,[bring up;get back;give back;give in;pass back;pay back;reciprocate;regurgitate;render;render up;renders;repay;restore;return;send;turn in;yield]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
12,terre,[earth]
0, , 
7,dont,[of which;whose]
0, , 
3,il,[he;it]
0, , 
2,est,[east;eastern;is]
0, , 
20,sorti,[got out]
0,",",","
0, , 
6,dit,[said]
0, , 
3,il,[he;it]
0, , 
6,encore,[again;anew;even;furthermore;over;still;yet]
0,.,.
0, , 
4,Mais,[although;but;only;probably;yet]
0, , 
4,tu,[thou;you]
0, , 
8,es,[be;es;exist]
0, , 
32,pur,[chaste;clean;clear;mere;neat;outright;perfect;plain;pure;raw;refined;sheer;stainless;stark;sweet;unadulterated;unalloyed;unmixed]
0, , 
1,et,[and]
0, , 
4,tu,[thou;you]
0, , 
14,viens,[be;come;reach]
0, , 
1,d',[at;by;from;of;off;out of;than;to;with]
2,une,[a;an;one]
0, , 
33,étoile,[blaze;principal;star]
0,...,...
0,"
","
"
0,"
","
"
1,Le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0, , 
4,ne,[born;not]
0, , 
60,répondit,[answer;answer back;field;rejoin;replied;reply;respond;speak;write back]
0, , 
7,rien,[anything;naught;nil;nix;nothing;nothingness;zilch]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
4,Tu,[thou;you]
0, , 
5,me,[me;myself]
0, , 
9,fais,[build;cook;do;do ;draw up;go in for;handle;make;make up;perform;play;prepare;proffer;take;transact;work]
0, , 
32,pitié,[mercy;pity]
0,",",","
0, , 
7,toi,[thee;thou;you]
0, , 
5,si,[as;b;if;si;so;such;that;whether]
0, , 
19,faible,[crazy;deficient;dim;dull;failing;failure;faint;feeble;frail;groggy;helpless;impotent;inaudible;lame;limp;little;low;mild;narrow;partiality;poor;rotten;short;sketchy;slender;small;soft;softy;tenuous;thin;thready;wan;watery;weak;weak-kneed;weak-willed;weakling]
0,",",","
0, , 
3,sur,[about;across;after;against;along;at;before;on;onto;over;to;upon;with]
0, , 
5,cette,[that;this]
0, , 
12,Terre,[earth]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
64,granit,[granite]
0,.,.
0, , 
3,Je,[i]
0, , 
8,puis,[then]
0, , 
7,t',[thee;thyself;you;yourself]
15,aider,[aid;assist;bear a hand;encourage;facilitate;go;help;relieve;support;take a hand]
0, , 
2,un,[a;an;one]
0, , 
8,jour,[day;daytime]
0, , 
5,si,[as;b;if;si;so;such;that;whether]
0, , 
4,tu,[thou;you]
0, , 
86,regrettes,[be sorry;feel sorry;miss;regret;regrets;repent;rue]
0, , 
7,trop,[overly;overmuch;too;too much;unduly]
0, , 
9,ta,[thy;your]
0, , 
23,planète,[planet]
0,.,.
0, , 
3,Je,[i]
0, , 
8,puis,[then]
0,...,...
0,"
","
"
0,"
","
"
0,  ,  
15,Oh,[oh;oh!]
0,!,!
0, , 
3,J',[i]
4,ai,[get;have;hold;own;possess;stock]
0, , 
6,très,[greatly;highly;much;very]
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
13,compris,[included;including;inclusive;understood]
0,",",","
0, , 
27,fit,[fit]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,",",","
0, , 
4,mais,[although;but;only;probably;yet]
0, , 
9,pourquoi,[wherefore;why]
0, , 
24,parles,[converse;say;speak;talk;tell;tongue;voice]
0, , 
4,tu,[thou;you]
0, , 
7,toujours,[all along;all during;always;aye;constantly;ever;evermore;for aye;forever;still;yet]
0, , 
3,par,[by;on;out of;par;per;through;to;via]
0, , 
74,énigmes,[conundrum;enigma;puzzle;puzzlement;puzzles;riddle]
0,?,?
0,"
","
"
0,"
","
"
0,  ,  
3,Je,[i]
0, , 
1,les,[the;them]
0, , 
100,résous,[resolved]
0, , 
8,toutes,[all]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0,.,.
0,"
","
"
0,"
","
"
1,Et,[and]
0, , 
5,ils,[they;those]
0, , 
4,se,[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
0, , 
100,turent,[ture]
0,.,.
0,"
","
"
0,"
","
"
28,CHAPITRE,[chapter]
0, , 
68,XVIII,[xviii]
0,"
","
"
0,"
","
"
1,Le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0, , 
90,traversa,[come across;cross;crossed;cut across;fly across;get across;get through;go across;go over;jump;negotiate;pass across;pass through;penetrate;span;track;traverse;voyage;walk]
0, , 
1,le,[him;it;the]
0, , 
35,désert,[desert;emptiness;sands;wastes;wilderness]
0, , 
1,et,[and]
0, , 
4,ne,[born;not]
0, , 
72,rencontra,[come across;contest;encounter;experience;face;hit;meet;met;pass;run into;run into one another;strike]
0, , 
2,qu',[how;than;that;what;whether;which;whom]
2,une,[a;an;one]
0, , 
34,fleur,[bloom;blossom;flower]
0,.,.
0, , 
2,Une,[a;an;one]
0, , 
34,fleur,[bloom;blossom;flower]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
8,trois,[three]
0, , 
68,pétales,[petal]
0,",",","
0, , 
2,une,[a;an;one]
0, , 
34,fleur,[bloom;blossom;flower]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
7,rien,[anything;naught;nil;nix;nothing;nothingness;zilch]
0, , 
3,du,[due;of;owing]
0, , 
5,tout,[all;all up;any;anything;entire;every;in all;most important;very;whole]
0,...,...
0,"
","
"
0,"
","
"
0,  ,  
15,Bonjour,[good morning]
0,",",","
0, , 
6,dit,[said]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
15,Bonjour,[good morning]
0,",",","
0, , 
6,dit,[said]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
34,fleur,[bloom;blossom;flower]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
6,Où,[or;that;where;whereabouts;wherein;whither]
0, , 
5,sont,[are;be;exist]
0, , 
1,les,[the;them]
0, , 
10,hommes,[mankind;manpower;men]
0,?,?
0, , 
55,demanda,[apply for;ask for;asked;beg;bid;call;call for;call on;charge;claim;crave;demand;desire;enquire;inquire;quest;request;require;seek;speak;want]
0, , 
75,poliment,[civilly;politely]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,.,.
0,"
","
"
0,"
","
"
1,La,[a;her;it;la;lah;the;there]
0, , 
34,fleur,[bloom;blossom;flower]
0,",",","
0, , 
2,un,[a;an;one]
0, , 
8,jour,[day;daytime]
0,",",","
0, , 
6,avait,[get;had;have;hold;own;possess;stock]
0, , 
8,vu,[got it;seen;understood]
0, , 
11,passer,[blow over;call;drop by;drop in;flow;go;go by;go over;hand;hand down;hand on;miss out;pass;pass away;pass for;play;poke in;proceed;put in;reach;roll by;run;run in;skip;slip by;spend;thread;tick]
0, , 
2,une,[a;an;one]
0, , 
60,caravane,[caravan;tourer;trailer;van]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
1,Les,[the;them]
0, , 
10,hommes,[mankind;manpower;men]
0,?,?
0, , 
3,Il,[he;it]
0, , 
2,en,[at;during;in;into;of;thereof;to]
0, , 
14,existe,[be;be there;dwell;exist]
0,",",","
0, , 
3,je,[i]
0, , 
11,crois,[believe]
0,",",","
0, , 
15,six,[six]
0, , 
4,ou,[or;that;where;whereabouts;wherein;whither]
0, , 
100,sept.,[seven.]
0, , 
3,Je,[i]
0, , 
1,les,[the;them]
0, , 
4,ai,[get;have;hold;own;possess;stock]
0, , 
75,aperçus,[glimpse;sketch;survey]
0, , 
3,il,[he;it]
0, , 
4,y,[y]
0, , 
2,a,[at;by;in;to;upon;with]
0, , 
2,des,[from;of the]
0, , 
9,années,[twelvemonth;year;years]
0,.,.
0, , 
4,Mais,[although;but;only;probably;yet]
0, , 
4,on,[they;we;you]
0, , 
4,ne,[born;not]
0, , 
12,sait,[knows]
0, , 
7,jamais,[ever;little;ne'er;never;not at all]
0, , 
6,où,[or;that;where;whereabouts;wherein;whither]
0, , 
1,les,[the;them]
0, , 
11,trouver,[call;come up with;discover;find;get;get it;hit;locate;puzzle out;strike on;work]
